100042.0,1.0,122.516,50.183,87.682,102.403,1.881,0.731,297.49,0.477,1.025,77.097,-0.303,-2.694,36.746,-0.758,1.764,27.921,-2.719,275.222,183.646,
100043.0,-1.0,132.049,65.682,87.937,0.861,2.952,0.861,87.374,1.542,-1.377,34.371,-1.723,-2.546,53.003,-1.181,0.355,21.006,3.141,68.796,0.0,
100044.0,-1.0,84.86,33.706,67.847,18.079,2.346,18.079,73.32,1.076,-1.367,35.311,1.323,2.505,38.009,1.526,-1.44,17.651,-0.023,176.82,0.0,
100045.0,-1.0,27.788,68.032,23.53,33.375,0.78,10.201,132.965,1.373,-0.776,26.365,0.664,1.693,36.2,0.656,2.474,32.195,-0.498,233.334,70.4,
100046.0,1.0,201.473,23.002,104.041,60.49,2.968,1.786,247.731,0.257,1.408,102.618,-1.475,2.409,26.334,-1.281,-0.913,47.249,-1.577,337.398,118.779,
100047.0,1.0,130.079,53.335,97.435,1.382,3.023,1.382,93.255,1.32,-1.403,40.193,-1.06,-0.659,53.062,-0.374,2.681,14.532,0.104,118.867,0.0,
100048.0,-1.0,167.534,41.277,123.308,9.909,2.776,9.909,124.886,0.713,-1.406,72.924,-0.14,0.934,51.962,0.266,-2.603,23.577,-1.342,319.578,0.0,
100049.0,1.0,95.407,21.584,67.766,1.482,3.042,1.482,67.894,1.087,-1.414,32.531,0.801,1.014,35.363,0.826,-2.227,4.67,-0.233,70.691,0.0,
100050.0,-1.0,219.057,72.461,124.835,5.506,3.771,46.936,122.986,1.932,-1.382,24.759,-1.063,0.332,47.83,1.347,-2.569,28.499,0.96,90.355,50.396,
100051.0,1.0,104.142,37.94,69.029,50.58,2.448,4.194,185.688,0.989,1.407,35.311,0.948,-2.167,34.912,1.605,1.758,24.104,-3.099,202.281,115.465,
100054.0,-1.0,219.292,74.6,177.143,2.423,4.054,2.423,71.678,1.841,-1.337,25.232,1.099,-2.41,46.447,-2.127,1.419,31.593,-1.263,106.965,0.0,
100055.0,-1.0,51.025,50.315,46.006,1.303,2.109,1.303,52.149,1.155,-1.411,24.198,0.872,-2.822,27.952,0.457,-0.755,28.169,1.469,54.023,0.0,
100057.0,1.0,148.523,31.911,97.497,171.074,1.423,20.859,420.089,1.018,0.558,73.982,-1.987,-2.864,75.348,-1.992,-1.441,86.93,-1.044,521.36,270.759,
100058.0,1.0,104.221,13.816,71.225,27.029,2.836,27.029,70.783,1.005,1.389,35.306,-2.443,-2.933,35.478,-2.046,-0.125,17.674,-0.684,149.85,0.0,
100059.0,-1.0,73.819,83.737,60.659,43.435,1.576,45.807,273.216,2.027,-1.34,30.0,2.02,-1.803,60.803,1.905,2.908,39.933,0.877,283.314,182.413,
100060.0,1.0,103.646,40.918,64.244,135.726,1.524,18.535,305.027,0.517,1.287,61.114,-0.595,1.353,31.599,-1.398,2.648,59.825,1.668,402.277,212.314,
100061.0,1.0,122.934,73.141,68.069,4.647,2.992,4.647,74.409,2.326,-1.361,22.375,0.805,-1.579,52.034,0.814,1.413,25.922,-1.913,89.716,0.0,
100062.0,-1.0,139.394,71.611,78.711,28.947,2.945,2.399,110.117,1.594,1.397,30.409,2.452,-0.472,48.47,1.948,2.429,30.839,0.061,162.628,31.238,
100063.0,-1.0,92.065,65.274,53.52,28.173,2.738,28.173,54.346,1.202,-1.304,24.676,-0.828,1.37,29.67,-0.541,-2.19,36.512,0.692,84.621,0.0,
100064.0,-1.0,92.696,51.669,68.835,39.384,2.513,15.701,123.58,2.285,1.329,23.815,-0.034,3.075,54.41,-0.249,-0.705,16.44,-2.79,215.024,45.355,
100065.0,-1.0,83.081,63.334,60.631,38.653,2.077,0.91,111.277,1.715,0.089,26.803,1.979,-3.099,45.97,2.125,-1.027,23.701,2.686,214.474,38.504,
100066.0,-1.0,123.715,57.088,81.811,53.612,3.043,53.612,82.428,0.562,1.404,52.772,2.288,2.793,29.656,1.748,-0.495,30.361,-3.01,222.183,0.0,
100067.0,-1.0,94.229,78.683,69.352,25.679,2.507,25.679,71.802,1.481,-0.909,28.94,1.102,-2.445,42.862,0.519,1.4,36.135,-1.794,218.411,0.0,
100068.0,-1.0,88.532,16.345,50.14,95.309,1.771,34.156,187.654,1.29,1.306,26.665,-1.201,0.175,34.406,-0.344,1.725,52.175,1.337,326.007,126.584,
100069.0,-1.0,101.675,72.911,49.453,42.633,2.605,42.633,51.687,1.302,0.136,22.455,1.337,1.183,29.231,1.411,-1.421,46.471,1.425,126.9,0.0,
100070.0,1.0,120.253,30.144,82.176,38.736,2.551,46.301,243.103,1.017,1.4,39.923,1.963,0.062,40.602,1.174,-2.364,11.126,-0.788,337.559,162.577,
100072.0,-1.0,96.906,71.751,74.602,39.664,2.348,14.617,107.103,0.984,-0.875,35.66,0.557,-1.441,35.076,1.736,2.811,36.787,-0.432,148.77,36.367,
100073.0,1.0,92.222,16.05,64.769,3.422,2.824,3.422,66.948,0.662,-1.39,40.271,-2.097,1.567,26.677,-2.163,-1.256,13.736,-2.121,124.752,0.0,
100075.0,1.0,98.597,41.715,78.618,3.375,2.409,3.375,86.58,0.62,-1.359,53.443,-0.714,1.477,33.137,-0.668,-0.932,36.055,-2.228,135.433,0.0,
100076.0,-1.0,239.551,118.683,193.111,6.549,2.857,6.549,181.614,1.246,-1.398,80.853,0.563,-1.877,100.761,1.4,0.855,39.99,-3.012,170.842,0.0,
100077.0,-1.0,86.629,33.856,67.5,49.081,1.951,17.799,204.93,1.273,-0.7,28.542,-0.476,2.973,36.328,-2.124,1.929,12.569,0.1,215.393,140.06,
100078.0,1.0,132.35,65.858,106.57,124.84,1.931,34.787,303.37,3.479,-0.24,29.167,1.769,1.972,101.483,0.362,-2.989,37.422,-1.862,325.373,172.721,
100079.0,1.0,123.29,52.954,76.946,129.157,1.769,26.758,224.796,0.427,1.286,76.021,0.184,-1.902,32.459,0.083,2.615,52.567,-2.277,273.452,116.316,
100080.0,-1.0,84.608,50.05,63.451,0.658,2.961,0.658,57.911,1.655,-1.375,21.816,2.445,-0.567,36.095,1.377,2.954,18.405,0.296,29.742,0.0,
100082.0,1.0,166.64,15.868,80.477,77.915,2.871,28.035,410.568,0.691,1.31,39.441,-0.64,-2.622,27.269,0.793,1.174,69.34,1.541,453.141,343.858,
100083.0,-1.0,145.99,68.862,97.342,28.538,3.088,24.909,174.47,2.139,1.41,31.234,-0.185,2.945,66.796,-0.917,-0.056,20.804,2.299,198.904,76.44,
100084.0,-1.0,99.668,25.986,60.637,192.267,1.405,37.955,435.679,3.282,0.677,23.845,-0.56,1.128,78.248,0.418,0.119,105.389,-0.168,392.838,333.586,
100086.0,-1.0,199.9,78.686,167.085,77.236,2.934,17.233,172.545,1.785,-0.112,30.651,-0.735,0.131,54.696,2.183,0.439,43.135,2.327,277.402,87.198,
100087.0,-1.0,92.079,42.327,71.28,29.118,2.322,29.118,73.226,1.257,-1.284,32.441,0.71,-0.658,40.785,-0.107,-2.831,28.662,2.117,146.893,0.0,
100088.0,-1.0,117.247,102.167,79.738,34.164,3.23,1.991,108.514,2.485,1.403,21.432,0.105,-3.107,53.255,1.292,0.172,53.22,2.743,111.693,33.828,
100089.0,-1.0,235.976,55.918,175.744,39.662,2.69,3.627,193.94,0.618,-1.101,94.921,-0.567,2.08,58.684,0.803,-1.888,68.732,-0.977,290.533,40.334,
100090.0,-1.0,151.45,39.326,108.268,19.727,3.387,4.789,305.546,1.239,1.414,36.337,0.71,-0.014,45.014,2.317,-2.996,13.612,-1.16,390.63,224.195,
100091.0,-1.0,124.118,59.132,77.775,0.419,3.112,0.419,75.391,1.647,-1.381,28.485,-0.684,1.874,46.906,-1.402,-1.382,18.813,1.566,40.3,0.0,
100092.0,-1.0,96.97,61.769,93.213,0.51,2.782,0.51,70.954,1.13,-1.411,33.317,2.077,1.002,37.638,0.354,-3.097,32.406,-0.926,103.858,0.0,
100093.0,1.0,96.379,17.118,63.373,71.039,1.677,22.278,206.663,0.426,0.308,64.293,0.418,-2.566,27.393,0.01,2.091,36.296,1.542,261.442,114.977,
100094.0,-1.0,111.356,20.265,50.19,104.878,2.5,26.905,138.893,1.407,1.312,20.535,0.186,-1.546,28.883,-0.71,2.404,85.179,2.816,147.129,89.475,
100095.0,-1.0,98.181,68.298,77.216,1.17,2.918,1.17,63.11,2.056,-1.341,20.651,1.013,-1.804,42.46,-0.616,0.616,29.147,-3.011,52.207,0.0,
100096.0,1.0,113.75,52.067,76.262,1.25,2.962,1.25,77.982,1.469,-1.391,31.581,-1.728,0.782,46.402,-1.721,-2.54,15.11,0.234,97.737,0.0,
100097.0,1.0,124.575,34.558,100.197,161.051,1.479,61.347,315.354,2.913,0.227,36.695,0.218,-0.563,106.897,1.648,-0.937,25.565,-1.611,432.241,171.763,
100098.0,-1.0,77.578,72.277,58.168,153.606,0.988,41.756,330.67,2.032,0.572,41.804,-1.298,1.93,84.954,-1.866,2.739,50.145,1.565,351.78,203.911,
100099.0,-1.0,107.35,20.354,77.755,89.044,2.482,31.871,233.139,3.61,1.335,21.617,-1.268,-1.114,78.034,-1.216,2.688,27.167,3.134,327.422,133.488,
100100.0,-1.0,90.801,27.787,65.373,55.978,2.457,20.608,138.624,2.452,1.405,21.977,1.603,-0.643,53.881,1.873,1.799,18.209,0.88,219.339,62.766,
100101.0,1.0,95.787,24.109,63.069,49.994,2.266,54.026,238.888,0.891,1.411,33.7,-1.261,1.827,30.017,-0.295,-0.223,16.769,0.911,415.991,175.171,
100102.0,-1.0,101.079,91.317,79.19,73.323,2.6,58.155,338.283,4.091,-1.411,20.291,-1.279,-2.592,83.013,-1.199,0.007,47.763,1.629,376.038,234.979,
100103.0,1.0,130.123,8.251,81.732,81.065,2.111,51.577,237.168,0.716,1.199,49.824,0.784,3.127,35.67,-0.292,1.311,35.508,1.544,363.616,151.674,
100104.0,-1.0,130.634,74.772,102.183,25.928,2.723,25.928,89.307,0.972,-1.324,45.279,0.375,3.133,44.028,-0.859,-0.722,33.228,1.994,126.655,0.0,
100105.0,-1.0,208.573,6.854,154.336,57.028,3.581,5.646,161.078,2.064,1.362,20.506,-1.017,0.758,42.329,2.311,-0.563,5.651,-0.116,254.585,98.243,
100106.0,1.0,91.616,0.245,62.842,13.974,3.102,7.63,203.75,0.956,0.618,32.02,0.66,0.988,30.618,0.495,-2.198,15.291,-2.187,245.168,141.111,
100107.0,1.0,109.829,3.322,65.336,52.22,3.129,1.148,162.336,1.235,1.402,29.094,1.424,-2.994,35.932,1.139,0.122,45.334,0.04,148.394,97.31,
100108.0,-1.0,90.331,79.938,65.701,1.437,2.725,1.437,72.782,2.381,-1.3,21.525,-0.555,0.065,51.256,-0.251,2.773,31.692,-0.626,71.42,0.0,
100109.0,-1.0,114.661,81.66,93.669,37.014,2.532,0.953,131.033,2.837,-1.091,24.525,0.895,0.725,69.58,-0.432,2.882,24.002,-0.345,158.382,36.929,
100110.0,1.0,139.756,33.666,92.662,122.937,1.879,5.482,244.124,1.785,1.369,41.723,1.924,-0.002,74.494,1.366,1.792,46.028,1.208,222.506,127.907,
100111.0,-1.0,87.523,25.455,59.525,85.59,1.739,16.239,160.678,1.454,1.392,32.184,0.535,-1.562,46.784,0.738,0.165,33.088,-0.494,205.065,81.71,
100112.0,-1.0,287.995,72.23,229.336,5.771,3.269,5.771,190.506,1.143,-1.413,88.877,2.264,-2.105,101.629,0.995,1.166,16.984,-0.942,317.119,0.0,
100113.0,-1.0,86.557,35.819,66.08,62.125,1.965,0.11,149.841,2.604,1.2,24.356,1.373,-0.481,63.414,1.043,-2.418,8.923,-0.713,153.275,62.07,
100114.0,-1.0,81.926,64.281,63.079,3.257,2.615,3.257,65.828,1.685,-1.349,24.521,-1.858,-2.487,41.307,-2.345,0.082,26.407,2.759,71.221,0.0,
100115.0,1.0,134.169,22.734,93.298,11.98,3.466,11.98,72.805,1.17,-1.414,33.546,0.703,-2.647,39.259,-0.774,0.501,9.197,-0.781,136.35,0.0,
100117.0,-1.0,230.352,85.934,164.075,2.839,3.758,2.839,91.37,1.796,-1.353,32.68,-1.923,-0.395,58.69,0.567,3.072,32.344,0.264,163.563,0.0,
100118.0,1.0,118.996,2.342,72.142,91.566,2.267,101.716,432.48,1.057,0.678,25.247,0.974,-1.767,26.686,-1.287,-1.941,40.108,-2.013,500.167,380.547,
100119.0,1.0,116.446,10.168,85.445,1.035,3.025,1.035,84.65,0.719,-1.387,49.247,0.367,1.085,35.402,-0.086,-2.207,15.307,-1.767,124.793,0.0,
100120.0,-1.0,351.217,9.132,290.837,23.855,3.407,23.855,213.762,0.925,1.367,111.047,-0.707,1.081,102.715,0.952,-2.226,16.643,-2.447,279.081,0.0,
100121.0,1.0,114.254,13.103,72.166,102.395,2.162,44.56,158.031,1.918,0.693,27.105,-0.296,0.689,51.977,0.651,-1.254,61.329,-1.487,258.106,78.949,
100122.0,-1.0,64.901,54.866,52.189,79.849,1.169,10.785,173.583,1.679,-0.081,32.643,0.124,-1.024,54.822,1.275,-0.818,19.706,1.157,216.372,86.119,
100124.0,-1.0,96.998,30.697,78.583,72.32,1.966,23.068,128.826,2.54,-0.034,21.442,0.73,-1.953,54.455,-1.236,-1.908,5.051,0.456,155.861,52.929,
100125.0,1.0,129.803,5.799,96.706,154.97,1.512,26.316,347.889,0.227,0.721,147.537,-0.611,-2.938,33.449,-0.415,-1.439,15.647,-1.185,430.552,166.904,
100126.0,-1.0,209.904,64.927,125.487,36.377,3.942,27.403,108.058,1.389,-0.15,20.636,-2.369,-2.904,28.653,0.862,-0.646,38.226,2.887,174.595,58.769,
100127.0,1.0,97.352,11.453,60.109,133.184,1.411,1.566,212.501,0.66,0.76,48.473,0.53,-1.267,32.013,1.924,-1.05,53.497,-1.328,218.335,132.014,
100128.0,-1.0,96.895,34.243,60.566,88.018,1.792,2.427,178.857,0.798,1.411,43.334,1.885,-0.143,34.569,2.02,-1.93,38.769,-0.957,198.516,100.953,
100130.0,-1.0,56.601,64.116,55.783,6.38,2.059,6.38,51.471,1.365,-1.39,21.763,-1.818,0.851,29.708,-0.137,-0.337,36.563,-3.01,117.605,0.0,
100133.0,-1.0,113.305,36.582,77.457,32.949,3.058,7.316,119.755,0.516,-1.414,52.593,1.879,-1.749,27.128,1.417,1.511,19.089,-0.356,189.261,40.035,
100135.0,1.0,139.191,19.102,96.308,69.348,2.38,15.847,286.643,1.236,1.354,41.078,-0.275,1.878,50.775,0.87,-2.32,23.014,-2.886,351.091,194.789,
100136.0,-1.0,94.753,57.575,74.542,1.168,2.724,1.168,71.843,1.438,-1.389,29.472,2.085,0.739,42.371,1.248,-1.853,22.16,1.988,57.622,0.0,
100139.0,1.0,112.608,34.17,69.649,88.915,1.821,21.597,171.593,0.959,0.063,44.677,-0.847,-2.623,42.855,-1.125,1.861,69.794,1.225,196.929,84.061,
100141.0,-1.0,122.656,74.726,72.667,3.345,2.984,3.345,70.086,2.437,-1.331,20.39,-0.769,-2.109,49.696,-1.87,1.401,28.707,-1.447,103.523,0.0,
100142.0,-1.0,155.67,70.997,132.913,50.717,2.144,50.717,148.8,0.945,-1.22,76.497,0.834,2.837,72.303,1.255,0.735,48.086,-0.557,240.906,0.0,
100143.0,-1.0,71.772,48.878,60.579,2.538,2.391,2.538,63.88,1.17,-1.413,29.441,0.326,1.831,34.439,-0.134,-2.106,23.313,-0.025,45.745,0.0,
100144.0,-1.0,133.451,46.221,62.985,99.843,2.204,25.809,200.532,0.63,1.414,44.464,1.248,2.716,28.019,1.278,0.513,65.651,1.651,296.681,128.049,
100145.0,-1.0,197.06,106.642,132.162,20.307,3.76,20.307,88.813,2.058,1.414,29.043,-1.352,2.983,59.77,0.719,-0.156,48.371,2.728,89.993,0.0,
100146.0,-1.0,70.067,69.529,60.041,45.692,1.615,2.446,115.274,1.882,-0.775,24.968,0.008,1.837,47.001,-1.503,2.406,25.832,-0.601,98.78,43.305,
100147.0,1.0,108.351,28.257,70.581,185.138,1.149,3.462,304.978,1.13,1.405,57.238,1.011,1.677,64.67,1.885,0.932,71.673,1.35,370.728,183.07,
100148.0,1.0,95.635,11.036,61.222,32.741,2.919,1.266,92.087,1.157,-1.248,28.062,1.898,0.844,32.456,2.315,-2.044,29.166,-2.405,113.041,31.569,
100149.0,-1.0,113.614,18.075,84.811,16.463,2.918,16.463,82.758,1.135,-1.389,38.766,0.348,2.458,43.991,-0.184,-0.956,13.474,-0.196,157.175,0.0,
100150.0,1.0,128.167,52.145,86.912,103.373,2.277,1.936,212.505,0.33,1.205,81.818,-1.122,2.586,27.029,-1.54,-1.459,35.029,2.802,292.582,103.658,
100151.0,1.0,81.279,29.474,56.067,35.277,2.498,1.548,93.9,1.167,1.413,27.332,-0.38,-1.162,31.905,-0.45,2.624,16.613,-2.27,131.511,34.663,
100152.0,-1.0,92.706,90.924,70.036,6.074,2.481,6.074,78.5,2.002,-1.324,26.153,-1.502,-0.689,52.346,-1.536,1.791,41.201,-1.762,144.212,0.0,
100153.0,-1.0,84.917,40.74,58.352,2.988,3.185,2.988,56.003,1.665,-1.408,21.018,1.507,-1.617,34.985,2.278,1.473,12.046,-1.917,64.154,0.0,
100154.0,-1.0,282.242,47.943,224.583,153.947,3.207,4.245,407.195,3.854,1.402,44.677,-0.222,0.934,172.2,-1.707,-2.507,27.906,3.07,471.265,190.319,
100155.0,-1.0,96.006,52.102,87.713,18.449,3.237,18.449,54.091,1.283,-1.412,23.694,-0.449,-2.719,30.397,1.764,-0.357,35.681,1.468,124.795,0.0,
100156.0,-1.0,192.314,93.446,108.72,47.709,2.813,4.891,153.341,1.28,1.327,46.532,-0.493,-1.732,59.548,0.148,1.007,41.663,-1.427,140.859,47.261,
100157.0,-1.0,144.212,68.333,99.595,2.866,3.128,2.866,81.778,1.558,-1.367,31.967,-0.685,2.704,49.811,-2.097,-0.788,24.464,1.941,62.526,0.0,
100158.0,1.0,121.672,15.675,95.441,95.015,1.572,33.807,398.356,1.195,-1.137,61.65,0.475,-1.312,73.676,0.555,-2.882,1.452,1.682,375.842,263.03,
100159.0,1.0,66.479,30.044,49.848,2.267,2.746,2.267,49.677,1.136,-1.405,23.252,-1.891,3.034,26.425,-2.361,0.329,10.407,-1.938,68.861,0.0,
100160.0,-1.0,174.297,75.352,85.271,41.458,3.803,1.304,92.6,1.45,-1.41,20.59,-1.789,-1.286,29.863,0.486,1.95,50.534,-0.699,111.617,42.147,
100161.0,-1.0,118.303,60.852,88.652,29.31,2.726,4.646,104.399,1.125,-0.877,33.772,0.52,0.441,37.984,2.057,2.692,24.416,-0.365,143.213,32.643,
100164.0,-1.0,125.207,8.19,84.892,72.997,2.033,33.703,160.645,0.607,0.691,57.573,-0.154,2.751,34.925,-1.232,1.028,28.343,0.767,241.048,68.147,
100166.0,1.0,104.449,27.09,74.349,4.329,3.217,4.329,67.815,1.053,1.405,33.033,0.78,2.244,34.781,-0.093,-0.943,5.337,2.416,122.548,0.0,
100167.0,1.0,145.804,25.979,99.359,23.894,3.11,23.894,98.884,0.642,1.414,60.222,-0.494,1.324,38.662,-0.983,-1.747,12.586,-0.488,180.789,0.0,
100169.0,-1.0,89.822,34.534,68.319,23.081,3.397,23.081,55.871,0.879,1.414,29.73,-0.756,-0.071,26.141,-2.073,3.081,22.44,-1.615,59.953,0.0,
100170.0,-1.0,143.252,96.966,75.581,1.366,2.998,1.366,81.572,2.833,-1.24,21.281,1.142,-1.878,60.291,0.448,1.489,39.068,-1.562,99.774,0.0,
100174.0,-1.0,89.656,49.626,64.117,22.802,2.665,27.845,210.685,1.001,-1.411,32.855,2.182,-2.563,32.881,2.0,1.062,37.705,-0.502,234.605,144.949,
100175.0,-1.0,96.891,75.387,62.598,1.751,2.682,1.751,69.68,2.268,-1.338,21.32,-1.542,0.561,48.359,-1.624,-2.12,30.405,1.391,54.042,0.0,
100176.0,-1.0,109.797,64.871,85.842,35.115,2.89,3.356,127.601,2.609,-1.412,26.398,0.12,0.782,68.874,0.47,-2.632,20.516,-0.55,201.977,32.329,
100177.0,-1.0,194.922,46.522,155.577,73.591,3.225,14.253,138.585,2.433,0.014,20.823,1.142,0.388,50.669,-2.069,0.093,19.72,1.747,184.82,67.094,
100178.0,-1.0,75.733,90.985,58.982,46.241,1.745,24.19,202.1,2.621,-0.444,23.745,-2.389,0.436,62.229,-2.272,-1.306,34.833,1.407,234.014,116.126,
100179.0,1.0,106.257,52.837,79.097,27.744,3.318,27.744,67.904,0.927,-1.414,35.238,-1.524,2.313,32.666,-0.388,-0.804,26.793,-3.012,131.547,0.0,
100180.0,-1.0,260.788,85.55,216.714,29.351,3.989,4.919,107.522,2.698,-1.191,20.072,-1.641,-2.093,54.147,2.138,2.914,34.112,-0.034,217.549,33.304,
100182.0,1.0,142.674,18.26,90.533,118.17,2.359,4.749,225.855,2.122,0.451,33.561,0.818,2.507,71.225,0.936,-1.42,72.89,-1.166,213.577,121.069,
100183.0,1.0,82.336,49.44,54.143,25.746,2.803,22.513,117.53,1.104,1.251,25.759,-0.871,1.968,28.44,-0.513,-0.812,22.98,1.814,199.711,63.331,
100184.0,-1.0,58.939,6.869,37.801,149.66,0.844,58.242,199.247,1.995,1.194,31.844,-1.591,-3.11,63.518,-1.041,-2.471,58.755,-2.583,300.737,103.885,
100186.0,-1.0,153.14,99.636,80.285,23.449,3.055,23.449,83.389,2.885,-1.405,21.463,-1.315,0.015,61.926,-0.399,2.929,44.822,-0.875,174.844,0.0,
100187.0,-1.0,153.572,0.491,99.219,42.821,2.544,1.261,147.081,0.681,0.976,61.366,0.816,-0.597,41.77,0.33,-3.093,29.73,-3.107,234.162,43.945,
